id_biblioteca,nombre_biblioteca,id_departamento,nombre_departamento,nombre_provincia,dominio_email,año_fundacion
938,Comité Cultural y Biblioteca Juan Francisco Ibarra,6854,25 De Mayo,Buenos Aires,,1922.0
200,Bib.Pop. Anastasio Prieto,6588,9 De Julio,Buenos Aires,,1980.0
1850,Bib.Pop. José Ingenieros,6588,9 De Julio,Buenos Aires,,1933.0
88,Bib.Pop. Adolfo Alsina,6007,Adolfo Alsina,Buenos Aires,,1912.0
1278,Bib.Pop. José Ingenieros,6007,Adolfo Alsina,Buenos Aires,hotmail,1925.0
1062,Bib.Pub. Bernardino Rivadavia,6014,Adolfo Gonzalez Chaves,Buenos Aires,yahoo,1925.0
2170,Bib.Pop. Dr. Victor H. Barrera,6014,Adolfo Gonzalez Chaves,Buenos Aires,hotmail,1942.0
1554,Bib.Pop. Andrés Vaccarezza,6021,Alberti,Buenos Aires,hotmail,1925.0
90,Amigos de la Biblioteca Esteban Adrogué,6028,Almte Brown,Buenos Aires,,1918.0
4001,Bib. Pop. La Margarita blanca,6028,Almte Brown,Buenos Aires,,1999.0
3792,Bib.Pop. Mahatma Gandhi,6028,Almte Brown,Buenos Aires,tutopia,1980.0
2870,Bib.Pop. Pablo Rojas Paz,6028,Almte Brown,Buenos Aires,gmail,1969.0
3952,Bib.Pop. Manuel Belgrano del Barrio de Villa París,6028,Almte Brown,Buenos Aires,yahoo,1998.0
4260,Bib.Pop. Fray Luis Beltrán,6028,Almte Brown,Buenos Aires,yahoo,2007.0
2982,Bib.Pop.Soc.Fom. Martín Fierro,6028,Almte Brown,Buenos Aires,yahoo,1956.0
3841,Bib. Pop. Atahualpa Yupanqui,6028,Almte Brown,Buenos Aires,gmail,1999.0
3950,Bib.Pop. Gabriela Mistral,6427,Almte Brown,Buenos Aires,,1980.0
2296,Bib.Pop. Bartolomé Mitre,6035,Avellaneda,Buenos Aires,yahoo,1932.0
2543,Bib.Pop. José Mármol,6035,Avellaneda,Buenos Aires,yahoo,1940.0
3063,Bib.Pop. Dr. Estanislao S. Zeballos,6035,Avellaneda,Buenos Aires,gmail,2001.0
3561,Bib.Pop. Alfredo Palacios,6035,Avellaneda,Buenos Aires,yahoo,1996.0
3824,Bib.Pub.Mun.Pop. de Avellaneda,6035,Avellaneda,Buenos Aires,hotmail,1919.0
4136,Bib.Pop. Maestro Alfredo Bravo,6035,Avellaneda,Buenos Aires,yahoo,1980.0
3908,Bib.Pop. Dock Sud,6035,Avellaneda,Buenos Aires,gmail,1998.0
252,Bib.Pop. Juan Bautista Alberdi,6035,Avellaneda,Buenos Aires,hotmail,1918.0
4086,Bib.Pop. Enrique del Valle Iberlucea,6035,Avellaneda,Buenos Aires,,2002.0
217,Bib.Pop. Veladas de estudio después del trabajo,6035,Avellaneda,Buenos Aires,,1921.0
3719,Bib.Pop. Presidente Avellaneda,6035,Avellaneda,Buenos Aires,yahoo,1987.0
4192,Soc. Fom. y Cul. y Bib.Pop. Domingo Faustino Sarmiento,6035,Avellaneda,Buenos Aires,yahoo,1980.0
3051,Soc.Fom. U. de Dom. y Bib.Pop. Nicolás Avellaneda,6035,Avellaneda,Buenos Aires,yahoo,1985.0
911,Bib.Pop. Juan M. de Pueyrredón,6035,Avellaneda,Buenos Aires,,1922.0
4265,Bib. Pop. Oscar Smith,6035,Avellaneda,Buenos Aires,yahoo,2008.0
3193,Bib.Pub.Mun. Manuel Vilardaga,6042,Ayacucho,Buenos Aires,,
83,Bib.Pop. Bartolomé J. Ronco,6049,Azul,Buenos Aires,bibliotecaronco,
111,Bib.Pop. Almafuerte,6049,Azul,Buenos Aires,,1918.0
2068,Bib.Pop. Asoc.Cult. de Chillar,6049,Azul,Buenos Aires,yahoo,1939.0
100,Bib.Pop. Bernardino Rivadavia,6056,Bahia Blanca,Buenos Aires,abrbp,
1663,Bib.Pop. Bartolomé Mitre,6056,Bahia Blanca,Buenos Aires,yahoo,1922.0
2790,Bib.Pop. Roberto Payro,6056,Bahia Blanca,Buenos Aires,,1960.0
3392,Bib.Pop. Pajarita de papel,6056,Bahia Blanca,Buenos Aires,,1980.0
3587,Bib.Pop. Eduardo Mallea,6056,Bahia Blanca,Buenos Aires,yahoo,1980.0
3795,Bib.Pop. Don Germán García,6056,Bahia Blanca,Buenos Aires,yahoo,1996.0
3929,Bib.Pop. Rosario Sur,6056,Bahia Blanca,Buenos Aires,yahoo,2000.0
4022,Bib. Pop. Gabriela Mistral,6056,Bahia Blanca,Buenos Aires,yahoo,1996.0
4137,Bib.Pop. Simón Rodriguez,6056,Bahia Blanca,Buenos Aires,gmail,1980.0
4155,Bib. Pop. Villa Duprat,6056,Bahia Blanca,Buenos Aires,gmail,1980.0
4256,BIb. Pop. Martín Allica,6056,Bahia Blanca,Buenos Aires,yahoo,2006.0
2871,Bib.Pop. Mariano Moreno,6056,Bahia Blanca,Buenos Aires,,1963.0
2841,Asoc. José Hernández,6056,Bahia Blanca,Buenos Aires,,1966.0
1465,Bib.Pop. Mariano Moreno,6056,Bahia Blanca,Buenos Aires,gmail,1925.0
3132,Bib.Pop. Ing. Domingo Pronsato,6056,Bahia Blanca,Buenos Aires,yahoo,1989.0
1021,Bib.Pub. Pablo A. Pizzurno,6063,Balcarce,Buenos Aires,yahoo,1923.0
1469,Bib.Pop.Mun. Fray Luis de Bolaños,6070,Baradero,Buenos Aires,,
2159,Bib.Pop. José Manuel Estrada,6070,Baradero,Buenos Aires,,1919.0
3718,Bib.Pop. Mario Bravo,6070,Baradero,Buenos Aires,,1980.0
2688,Bib.Pop.Mun. Teniente Gral. Bme. Mitre,6077,Bartolome Mitre,Buenos Aires,yahoo,1939.0
2723,Bib.Pop. Juan J. Bernal Torres,6084,Benito Juarez,Buenos Aires,gmail,1946.0
1280,Bib.Pop. Manuel Belgrano,6091,Berazategui,Buenos Aires,hotmail,1924.0
3046,Bib.Pop. Padre Carlos Mugica,6091,Berazategui,Buenos Aires,hotmail,1986.0
4075,Bib.Pop. Juan María Gutierrez,6091,Berazategui,Buenos Aires,hotmail,2002.0
3033,Bib.Pop. José Ingenieros,6091,Berazategui,Buenos Aires,yahoo,1984.0
4169,Bib.Pop. y Cent. Victoria Ocampo,6091,Berazategui,Buenos Aires,yahoo,1980.0
1864,Bib.Pop. Pestalozzi,6098,Berisso,Buenos Aires,gmail,1935.0
2082,Bib. Pop. Mariano Moreno,6098,Berisso,Buenos Aires,,1944.0
2473,Bib.Pop. Ricardo Güiraldes,6098,Berisso,Buenos Aires,yahoo,1949.0
2490,Bib.Pop. Almafuerte,6098,Berisso,Buenos Aires,,1943.0
2492,Bib.Pop. Mariano Moreno,6098,Berisso,Buenos Aires,,1980.0
3692,Bib.Pop. Presbítero Pascual Ruberto,6098,Berisso,Buenos Aires,hotmail,1995.0
2318,Bib.Pop. Belisario Roldán,6098,Berisso,Buenos Aires,,1947.0
93,Bib.Pop. Bernardino Rivadavia,6105,Bolivar,Buenos Aires,yahoo,1911.0
1478,Bib.Pop. D.F.Sarmiento,6105,Bolivar,Buenos Aires,yahoo,1926.0
3801,Bib.Pop. María Alcira Cabrera,6105,Bolivar,Buenos Aires,,1972.0
1769,Bib.Pop. D.F.Sarmiento,6105,Bolivar,Buenos Aires,yahoo,1933.0
2191,Bib.Pop. Manuel Belgrano,6112,Bragado,Buenos Aires,yahoo,1943.0
3749,Bib.Pop. Florencio López,6112,Bragado,Buenos Aires,,1997.0
1857,Bib.Pop. Bernardino Rivadavia,6112,Bragado,Buenos Aires,,1926.0
2135,Bib.Pop. José Ingenieros,6021,Bragado,Buenos Aires,live,1940.0
4142,Bib.Pop. José Ignacio Warnes,6112,Bragado,Buenos Aires,yahoo,1980.0
1676,Bib.Pop. José de San Martín,6119,Brandsen,Buenos Aires,,1932.0
4166,Bib.Pop. Dr. Frutos Enrique Ortiz,6119,Brandsen,Buenos Aires,hotmail,1980.0
4024,Bib.Pop. Jeppener,6119,Brandsen,Buenos Aires,,2002.0
3468,Bib. Pop. Pilar A. de Traverso,6126,Campana,Buenos Aires,yahoo,1992.0
1266,Bib.Pop. D.F.Sarmiento,6134,Cañuelas,Buenos Aires,hotmail,1927.0
3900,Bib.Pop. Barrio San Esteban,6134,Cañuelas,Buenos Aires,yahoo,1980.0
1002,Bib.Pop. Almafuerte,6140,Cap Sarmiento,Buenos Aires,hotmail,1923.0
2861,Bib.Pop. José Ingenieros,6147,Carlos Casares,Buenos Aires,gmail,1963.0
4289,Bib.Pop. El Libro Alegre,6147,Carlos Casares,Buenos Aires,hotmail,2009.0
3045,Bib.Pop.Esc. Dr. Enrique Smith,6147,Carlos Casares,Buenos Aires,,1984.0
268,Bib.Pop. Roque Saénz Peña,6154,Carlos Tejedor,Buenos Aires,yahoo,1916.0
258,Bib.Pop. Bernardino Rivadavia,6154,Carlos Tejedor,Buenos Aires,servicoopsa,1920.0
270,Bib.Pop. Juan Bautista Alberdi,6161,Carmen De Areco,Buenos Aires,yahoo,1914.0
2264,Bib.Pop. Juan José Castelli,6168,Castelli,Buenos Aires,yahoo,1940.0
1381,Bib.Pop. D.F.Sarmiento,6210,Chacabuco,Buenos Aires,,1907.0
222,Bib.Pop. Guillermo Rawson,6210,Chacabuco,Buenos Aires,,1920.0
113,Bib.Pop. D.F.Sarmiento,6217,Chascomus,Buenos Aires,yahoo,
3038,Bib.Pop.Soc.Fom. Nuestra Señora de Luján,6217,Chascomus,Buenos Aires,hotmail,1982.0
3189,Bib.Pub. San José Obrero,6217,Chascomus,Buenos Aires,yahoo,1986.0
3631,Bib.Pop. Ambulante y Rural de Chascomus,6217,Chascomus,Buenos Aires,hotmail,1994.0
3890,Bib.Pop. del Ipora Padre Luis Sánchez,6217,Chascomus,Buenos Aires,yahoo,1997.0
105,Bib.Pop. Dr. Antonio Novaro,6224,Chivilcoy,Buenos Aires,hotmail,
3571,Bib.Pop. Esc. Ing. Luis Luiggi,6182,Cnel De Marina L Rosales,Buenos Aires,,1994.0
4334,Bib.Pop. Puntaltense Mercedes de San Martín,6182,Cnel De Marina L Rosales,Buenos Aires,gmail,2002.0
1312,Bib.Pop. Coronel Dorrego,6189,Cnel Dorrego,Buenos Aires,,1928.0
3483,Bib.Pop. de José A. Guisasola,6189,Cnel Dorrego,Buenos Aires,gmail,1982.0
1347,Bib.Pop. Florentino Ameghino,6189,Cnel Dorrego,Buenos Aires,altisa,1928.0
2225,Bib.Pop. Pringles,6196,Cnel Pringles,Buenos Aires,,1932.0
101,Bib.Pop. D.F.Sarmiento,6203,Cnel Suarez,Buenos Aires,yahoo,1915.0
3591,Bib.  Infantil de Coronel Suarez,6203,Cnel Suarez,Buenos Aires,gmail,1991.0
3894,Asoc.Bib.Pop.Púb.Esc. Dr. Baldomero Fernández Moreno,6203,Cnel Suarez,Buenos Aires,gmail,1969.0
1883,Bib.Pop. Mariano Moreno,6175,Colon,Buenos Aires,,1920.0
1770,Bib.Pop. Juan Bautista Alberdi,6182,Coronel Rosales,Buenos Aires,gmail,1933.0
3364,Bib.Pop. Dr. Ricardo Gutierrez,6182,Coronel Rosales,Buenos Aires,hotmail,1980.0
118,Bib.Pop. Gral. San Martín,6238,Dolores,Buenos Aires,,1945.0
167,Bib.Pop. Mariano Moreno,6245,Ensenada,Buenos Aires,,1917.0
1620,Bib.Pop. Gral. José de San Martín,6245,Ensenada,Buenos Aires,,1932.0
2151,Bib.Pop.Pub. Bartolomé Mitre,6245,Ensenada,Buenos Aires,,1924.0
3647,Bib.Pub.Pop.Mun. B. Fernández Moreno,6245,Ensenada,Buenos Aires,,1957.0
4065,Bib.Pop. Osvaldo H. Merlo,6245,Ensenada,Buenos Aires,yahoo,1980.0
1673,Bib.Pop. Bernardino Rivadavia,6252,Escobar,Buenos Aires,gmail,1932.0
861,Bib.Pop. Juan Bautista Alberdi,6252,Escobar,Buenos Aires,yahoo,1929.0
2843,Bib.Pop. Florentino Ameghino,6260,Esteban Echeverria,Buenos Aires,gmail,1964.0
1733,Bib.Pop. Bernardino Rivadavia,6260,Esteban Echeverria,Buenos Aires,,1932.0
3452,Biblioteca Popular El Principito,6260,Esteban Echeverria,Buenos Aires,,1980.0
4357,Soc. de Fom. y Bib. Pop. del Bo. Parque El Trébol,6270,Ezeiza,Buenos Aires,gmail,1993.0
2810,Bib.Pop. D.F.Sarmiento,6270,Ezeiza,Buenos Aires,yahoo,1959.0
3522,Bib. Pop. Lisandro de la Torre,6274,Florencio Varela,Buenos Aires,,1995.0
123,Bib.Pop. Del Centro Cult. Sarmiento,6274,Florencio Varela,Buenos Aires,yahoo,1920.0
3158,Bib.Pop. Almafuerte,6274,Florencio Varela,Buenos Aires,yahoo,1985.0
3499,Bib.Pop. Guillermo Enrique Hudson,6274,Florencio Varela,Buenos Aires,hotmail,1980.0
3891,Bib. Pop. Dr. Florencio Varela,6274,Florencio Varela,Buenos Aires,,1999.0
3926,Bib.Pop. Hugo del Carril,6274,Florencio Varela,Buenos Aires,gmail,1980.0
4051,Bib.Pop. Santo Tomás de Aquino,6274,Florencio Varela,Buenos Aires,yahoo,1980.0
4242,Asoc. Cult. y Bib. Pop. Dr. Ernesto de Muro,6274,Florencio Varela,Buenos Aires,live,2004.0
3916,Cen. Cult.  y Bib.Pop. Poetisa Alfonsina Storni,6274,Florencio Varela,Buenos Aires,,2000.0
4170,Bib. Pop. Florencio Sánchez,6274,Florencio Varela,Buenos Aires,yahoo,1980.0
3767,Bib.Mun.Pop. Eloisa M. Rissoli,6280,Gral Alvarado,Buenos Aires,,1997.0
3518,Bib.Pop.Mun. General José de San Martín,6280,Gral Alvarado,Buenos Aires,yahoo,1976.0
131,Bib.Pop. Florencio Balcarce,6287,Gral Alvear,Buenos Aires,yahoo,1915.0
1707,Bib.Pop. Bernardino Rivadavia,6294,Gral Arenales,Buenos Aires,,1932.0
4119,Bib.Pop. Domingo Faustino Sarmiento de Ascención,6294,Gral Arenales,Buenos Aires,,2003.0
276,Bib.Pop. Carlos Guido Spano,6308,Gral Guido,Buenos Aires,,1980.0
2789,Bib.Pop. José Hernández del Club Deportivo El León,6315,Gral Juan Madariaga,Buenos Aires,,1944.0
2914,Bib.Pop. Presidente Mitre,6322,Gral La Madrid,Buenos Aires,yahoo,1944.0
174,Bib.Pop. Felipe de Robles (h,6329,Gral Las Heras,Buenos Aires,,1914.0
3292,Bib.Pop.Pub.Mun. General Lavalle,6336,Gral Lavalle,Buenos Aires,hotmail,1974.0
3633,Bib.Pop.Esc. Antártida Argentina,6351,Gral Pinto,Buenos Aires,yahoo,1996.0
126,Bib.Pop. D.F.Sarmiento,6351,Gral Pinto,Buenos Aires,,1913.0
2824,Bib. Esc. Pop. Ricardo Rojas,6351,Gral Pinto,Buenos Aires,,1961.0
3922,Bib. Pop. Juan XXIII,6351,Gral Pinto,Buenos Aires,hotmail,2000.0
2697,Bib.Pop. Juventud Moderna,6357,Gral Pueyrredon,Buenos Aires,,1911.0
3476,Bib.Pop.y C.Cult. Mar del Plata,6357,Gral Pueyrredon,Buenos Aires,,1994.0
3836,Bib.Pop. Juan Domingo Perón,6357,Gral Pueyrredon,Buenos Aires,,1980.0
4076,Bib.Pop. Barrio Santa Rita,6357,Gral Pueyrredon,Buenos Aires,,1980.0
4122,Bib.Pop. y Cen.Cul. Centenario,6357,Gral Pueyrredon,Buenos Aires,,1996.0
4349,Bib.Pop. El Desafío para Crecer,6357,Gral Pueyrredon,Buenos Aires,,2014.0
2063,Bib.Pop. Leandro N. Alem,6364,Gral Rodriguez,Buenos Aires,,1936.0
2501,Bib. Pop. Mariano Moreno,6385,Gral Viamonte,Buenos Aires,yahoo,1939.0
4280,Bib.Pop. Minchekewun,6385,Gral Viamonte,Buenos Aires,,2011.0
3724,Bib.Esc.Pop. José Manuel Estrada,6392,Gral Villegas,Buenos Aires,yahoo,1961.0
3196,Bib.Pop.Pub.Mun. Dolores A. Cirio de Busso,6392,Gral Villegas,Buenos Aires,cseca,1991.0
3194,Bib.Pop.Pub.Mun. D.F.Sarmiento,6392,Gral Villegas,Buenos Aires,servicoopsa,1935.0
3197,Bib.Pop.Pub.Mun. Benito Lynch,6392,Gral Villegas,Buenos Aires,servicoopsa,1979.0
3339,Bib.Púb. Municipal Fortín de Gainza,6392,Gral Villegas,Buenos Aires,hotmail,1991.0
3925,Bib.Pop. Angela A.B. de Abraham,6399,Guamini,Buenos Aires,,2000.0
3715,Bib. Pop. José Hernández,6399,Guamini,Buenos Aires,yahoo,1980.0
4069,Bib.Pop. Dardo Nepomuceno Arditi Rocha,6399,Guamini,Buenos Aires,hotmail,2000.0
4177,Bib.Pop. Dra. Alicia Teresa Morales,6399,Guamini,Buenos Aires,yahoo,1980.0
2998,Bib.Pub. Mariano Moreno,6399,Guamini,Buenos Aires,,1956.0
1248,Bib.Pop. Almafuerte,6406,Hipolito Yrigoyen,Buenos Aires,yahoo,1922.0
2923,Bib.Pop.Soc.Fom. Julián Aguirre,6408,Hurlingham,Buenos Aires,,1975.0
3621,Bib.Pop. Alfredo L. Palacios,6408,Hurlingham,Buenos Aires,yahoo,1980.0
4002,Soc.y Bib.Pop. La tradición,6410,Ituzaingo,Buenos Aires,yahoo,2000.0
139,Bib.Pop. Olegario V. Andrade,6413,Junin,Buenos Aires,,1909.0
1054,Bib.Pop. Paz y trabajo,6413,Junin,Buenos Aires,,1923.0
1412,Bib.Pop. Pedro Aguilera,6413,Junin,Buenos Aires,,1928.0
1454,Bib.Pop. Esteban Echeverría,6413,Junin,Buenos Aires,,1930.0
1809,Bib.Pop. 9 de Julio,6413,Junin,Buenos Aires,gmail,1933.0
1874,Bib.Pop. Manuel Belgrano,6413,Junin,Buenos Aires,hotmail,1929.0
4389,Bib. Pop. Pio Soberano,6413,Junin,Buenos Aires,gmail,2022.0
3928,Bib.Pop. Juan Bautista Alberdi,6413,Junin,Buenos Aires,,1940.0
3696,Bib.Pop. Las Toninas,6420,La Costa,Buenos Aires,yahoo,1985.0
3574,Bib.Pop. Vito Dumas,6420,La Costa,Buenos Aires,yahoo,1992.0
4368,Bib. Pop.Dr. José María Sobral,6420,La Costa,Buenos Aires,yahoo,2005.0
3910,Bib.Pop. Juan XXIII,6420,La Costa,Buenos Aires,,1980.0
4125,Soc.Fo.y Bib.Pop. El Tala,6420,La Costa,Buenos Aires,educar,1980.0
3128,Bib.Pub. Alfonsina Storni,6420,La Costa,Buenos Aires,hotmail,1980.0
2880,Bib.Pop. Alfonsina Storni,6427,La Matanza,Buenos Aires,,1963.0
4299,Bib.Pop. y Ctro Cult. José M. Estrada,6427,La Matanza,Buenos Aires,hotmail,1976.0
3241,Bib.Pop. Ceferino Namuncura,6427,La Matanza,Buenos Aires,,1980.0
3293,Bib.Pop. Delia C. de Armagno,6427,La Matanza,Buenos Aires,gmail,1980.0
4182,Bib.Pop. Rotaria,6427,La Matanza,Buenos Aires,yahoo,1980.0
4010,Bib.Pop. Amigos de La Tablada,6427,La Matanza,Buenos Aires,yahoo,1998.0
4228,Bib.Pop. Almafuerte de Rafael Castillo,6427,La Matanza,Buenos Aires,hotmail,1980.0
3921,Bib.Pop. Tinkunaku-Lugar de encuentro,6427,La Matanza,Buenos Aires,yahoo,2000.0
3203,Bib.Pop. Almafuerte,6427,La Matanza,Buenos Aires,yahoo,1993.0
3762,Bib. Pop. Villa Sahores,6427,La Matanza,Buenos Aires,yahoo,1999.0
4338,Bib.Pop. de la Imagen (CEIC),6427,La Matanza,Buenos Aires,gmail,2003.0
1880,"Centro Cultural y Recreativo, Bib.Pop. Mariano Moreno",6427,La Matanza,Buenos Aires,yahoo,1930.0
3730,Bib. Pop. Madre Teresa,6427,La Matanza,Buenos Aires,,1998.0
3913,Bib.Pop. Trabajadores del Yaguané,6427,La Matanza,Buenos Aires,,1999.0
4041,Bib. Pop. Virrey del Pino,6427,La Matanza,Buenos Aires,yahoo,1999.0
2585,Bib.Pop. Florentino Ameghino,6441,La Plata,Buenos Aires,yahoo,1936.0
3736,Bib.Pop. José Hernández,6441,La Plata,Buenos Aires,,1997.0
165,Bib.Pop. Florentino Ameghino,6441,La Plata,Buenos Aires,yahoo,1918.0
1483,Bib.Pop. Bernardino Rivadavia,6441,La Plata,Buenos Aires,,1915.0
1747,Bib.Pop. Dr. Nicolás Avellaneda,6441,La Plata,Buenos Aires,,1927.0
1830,Bib.Pop. Joaquín V. González,6441,La Plata,Buenos Aires,,1903.0
1973,Bib. Euforión,6441,La Plata,Buenos Aires,,1927.0
2069,Bib.Pop.Gral. San Martín,6441,La Plata,Buenos Aires,hotmail,1936.0
2098,Cen. de Fom. M. V y Bib.Pub.Pop. Enrique Gonino,6441,La Plata,Buenos Aires,hotmail,1929.0
2127,Bib.Pop. Luis A. Repetto,6441,La Plata,Buenos Aires,gmail,1941.0
2323,Bib. Pop. Florentino Ameghino,6441,La Plata,Buenos Aires,hotmail,1945.0
2436,"Bib.Pop. Juan Vucetich, C.C. Y Dep. Aconcagua",6441,La Plata,Buenos Aires,gmail,1944.0
2498,Bib.Pop. Mario L. Sureda,6441,La Plata,Buenos Aires,,1947.0
2546,Bib.Pop. Mariano Moreno,6441,La Plata,Buenos Aires,,1939.0
2644,Bib.Pop. Dardo Rocha,6441,La Plata,Buenos Aires,,1954.0
2757,Bib.Pop. Bernardo de Monteagudo,6441,La Plata,Buenos Aires,,1940.0
3313,Bib.Pub. Central Gral. José de San Martín,6441,La Plata,Buenos Aires,,1950.0
3681,Bib.Pop. E. S. Discépolo para la Cult.Nac.,6441,La Plata,Buenos Aires,,1980.0
3717,Bib. Pop. Homero Manzi,6441,La Plata,Buenos Aires,gmail,1980.0
3786,Bib.Pop. Instituto Platense de Cult. Hispánica,6441,La Plata,Buenos Aires,,1960.0
3877,Asoc.Cult.Bib.Pop. Vida y Lucha de Elizalde,6441,La Plata,Buenos Aires,yahoo,1993.0
3954,Casa del Tango y Bib.Pop. Carlos Gardel,6441,La Plata,Buenos Aires,hotmail,1980.0
4140,Cen. y Bib.Pop. Carlos Bormida,6441,La Plata,Buenos Aires,yahoo,2001.0
4171,Cent.Cu. Y Bib.Pop. Enlazando palabras,6441,La Plata,Buenos Aires,hotmail,1980.0
4288,Bib.Pop. Del otro lado del árbol,6441,La Plata,Buenos Aires,hotmail,2011.0
4376,Bib.Pop. La Chicharra,6441,La Plata,Buenos Aires,gmail,2007.0
2271,Bib.Pop.Bartolomé Mitre,6441,La Plata,Buenos Aires,yahoo,1933.0
3211,Bib.Pop. Dr. Roman S. Harosteguy,6441,La Plata,Buenos Aires,yahoo,1980.0
3956,Com.Vec.y Bib.Pop. Gonnet Bell,6441,La Plata,Buenos Aires,,1995.0
1920,Bib. Pop. Mariano Moreno,6441,La Plata,Buenos Aires,hotmail,1936.0
2438,Bib.Pop. D.F.Sarmiento,6441,La Plata,Buenos Aires,,1923.0
4066,Bib. Pop. Tupac Amaru infantil y juvenil,6441,La Plata,Buenos Aires,yahoo,1999.0
249,Bib.Pop. Alejo Iglesias,6441,La Plata,Buenos Aires,,1920.0
4117,Cen. y Bib.Pop. Osvaldo Pugliese,6434,Lanus,Buenos Aires,,1999.0
150,Bib.Pop. Libertador San Martín,6434,Lanus,Buenos Aires,,1917.0
2713,Bib. Pp. Soc. Bomberos Voluntarios de Lanús,6434,Lanus,Buenos Aires,,1945.0
3448,Bib.Pop.Mun. Mariano Moreno,6434,Lanus,Buenos Aires,,1994.0
4021,Bib.Pop. Olga Cossettini,6434,Lanus,Buenos Aires,,2001.0
3431,Bib.Pop. Florentino Ameghino,6434,Lanus,Buenos Aires,hotmail,1980.0
3649,Bib.Pop. Mariano Moreno,6434,Lanus,Buenos Aires,,1997.0
4135,Bib.Pop. Monte Chingolo,6434,Lanus,Buenos Aires,gmail,1980.0
2676,Bib.Pop. Alberdi,6434,Lanus,Buenos Aires,gmail,1919.0
2767,Bib.Pop. Dr. E. Angel Barriocanal,6434,Lanus,Buenos Aires,yahoo,1955.0
3828,Bib. Pop. Juan B. Justo,6434,Lanus,Buenos Aires,hotmail,1930.0
294,Bib.Pop.y Soc.Fom. D.F.Sarmiento,6434,Lanus,Buenos Aires,yahoo,1918.0
1706,Bib.Pop. 1 de Mayo,6434,Lanus,Buenos Aires,hotmail,1914.0
2134,Bib.Pop. Laprida,6448,Laprida,Buenos Aires,yahoo,1940.0
1326,Bib.Pop. 25 de Mayo,6455,Las Flores,Buenos Aires,,1928.0
87,Bib.Pop. D.F.Sarmiento,6462,Leandro N Alem,Buenos Aires,live,1916.0
3153,Bib.Pop. Mariano Moreno,6462,Leandro N Alem,Buenos Aires,hotmail,1988.0
2872,Bib.Pop.Mun. Esteban Echeverría,6462,Leandro N Alem,Buenos Aires,yahoo,1961.0
2366,Bib.Pop. José M. Estrada,6469,Lincoln,Buenos Aires,,1945.0
1684,Bib.Pop. Bartolomé Mitre,6469,Lincoln,Buenos Aires,hotmail,1932.0
2729,Bib. Pop. D. F. Sarmiento,6469,Lincoln,Buenos Aires,yahoo,1958.0
3442,Bib.Pop. Fortín de la Cult. El triunfo,6469,Lincoln,Buenos Aires,,1980.0
3946,Asoc.Bib.Pop.Mun. Jullian de Castiglioni,6469,Lincoln,Buenos Aires,,1980.0
177,Bib.Pop.Mun. D.F.Sarmiento,6469,Lincoln,Buenos Aires,hotmail,
279,Bib.Pop. D.F.Sarmiento,6476,Lincoln,Buenos Aires,,1918.0
1232,Bib.Pop. José Ingenieros,6469,Lincoln,Buenos Aires,,1926.0
3622,Bib.Pop. San Manuel,6476,Loberia,Buenos Aires,gmail,1993.0
122,Bib.Pop. Rivadavia,6483,Lobos,Buenos Aires,,1920.0
175,Bib.Pop. D.F.Sarmiento,6483,Lobos,Buenos Aires,yahoo,1912.0
1193,Bib.Pop. Albino Capponi,6483,Lobos,Buenos Aires,yahoo,1902.0
3796,Bib.Pop. Héroes de Malvinas,6483,Lobos,Buenos Aires,,1980.0
3865,Bib.Pop. Alfonsina Storni,6490,Lomas De Zamora,Buenos Aires,,1980.0
3149,Bib.Pop.Soc.Fom. Roberto Arlt,6490,Lomas De Zamora,Buenos Aires,,1980.0
3979,Bib. Pop. Leopoldo Marechal,6490,Lomas De Zamora,Buenos Aires,,1980.0
4196,Bib.Pop. Escritores Argentinos,6490,Lomas De Zamora,Buenos Aires,yahoo,1980.0
173,Bib. Pop. Antonio Mentruyt,6490,Lomas De Zamora,Buenos Aires,gmail,1900.0
3404,Bib.Pop.E Inst.Cult. Juan María Gutierrez,6490,Lomas De Zamora,Buenos Aires,,1938.0
4115,Bib.Pop. Julio Cortázar de Lomas Este,6490,Lomas De Zamora,Buenos Aires,yahoo,2002.0
4121,Bib.Pop. de la ciudad,6490,Lomas De Zamora,Buenos Aires,gmail,2003.0
2401,Bib.Pop. Vicente Longhi,6490,Lomas De Zamora,Buenos Aires,hotmail,1980.0
3754,Bib.Pop. San José,6490,Lomas De Zamora,Buenos Aires,yahoo,1980.0
3823,Bib.Pop. Tito Brandsma,6490,Lomas De Zamora,Buenos Aires,,1980.0
4008,Bib.Pop. San Juan,6490,Lomas De Zamora,Buenos Aires,hotmail,2000.0
4340,Bib.Pop. de Carlos Keen,6497,Lujan,Buenos Aires,gmail,2001.0
168,Bib. Pop.  Ameghino,6497,Lujan,Buenos Aires,gmail,1914.0
3182,Bib. Obrera Jean Jaures,6497,Lujan,Buenos Aires,,1918.0
3656,Bib.Pop. Ernesto Sábato,6497,Lujan,Buenos Aires,,1996.0
1257,Bib.Pop. Juan Bautista Alberdi,6497,Lujan,Buenos Aires,hotmail,1926.0
4219,Bib.Pop. Edmundo Girardengo,6505,Magdalena,Buenos Aires,gmail,2008.0
3351,Bib.Pop.Mun. Juan José Elizondo,6511,Maipu,Buenos Aires,,1966.0
2931,Bib.Pop. William C.Morris,6515,Malvinas Argentinas,Buenos Aires,yahoo,1975.0
